rad_scale,transport_scale,storage_scale,mode,manageable_failure,manageable_CVaR95,manageable_unsafe,manageable_Y,manageable_Tc95,frontier_failure,frontier_CVaR95,frontier_unsafe,frontier_Y,frontier_Tc95,harsh_failure,harsh_CVaR95,harsh_unsafe,harsh_Y,harsh_Tc95
2.0,1.5,1.0,radiator_only,1.0,1717.9335287607646,0.9722767857142858,1.0000000000000162,9.276100263887146,1.0,2631.8267452051705,0.9760416666666667,1.0000000000000162,11.385298467311562,1.0,2979.40138587372,0.9759375,1.0000000000000162,12.294150501386923
2.0,1.5,2.0,a10_hybrid,1.0,75.70444521326921,0.9605952380952381,0.6270612117577757,3.0236887861650135,1.0,124.19411052241576,0.966875,0.597892491804277,3.9298501003616475,1.0,224.68726874512527,0.9713541666666667,0.5685236033635375,4.745271509579204
2.0,1.5,2.0,load_throttle,1.0,655.2381271679742,0.9697470238095238,0.5607971818607179,6.4556527395077214,1.0,974.3484407784949,0.9723958333333333,0.5598920321163996,7.5746453695976905,1.0,1378.1477530949783,0.9735416666666667,0.5595162369406481,8.852505364837846
2.0,1.5,2.0,no_control,1.0,2266.2141272335366,0.9728125,1.0000000000000162,10.716626795195662,1.0,3282.999909132163,0.9752083333333332,1.0000000000000162,12.741857230360646,1.0,5338.425820062525,0.9783333333333333,1.0000000000000162,15.594545297306558
2.0,1.5,2.0,pump_only,1.0,437.55935853858404,0.9645386904761903,1.0000000000000162,5.01183126308946,1.0,836.4373909053577,0.9691666666666666,1.0000000000000162,6.552627353314792,1.0,999.835360348726,0.9698958333333333,1.0000000000000162,7.528622939832063
2.0,1.5,2.0,pump_radiator,1.0,349.2278639283298,0.9673511904761904,1.0000000000000162,4.609435922366894,1.0,505.49327325198533,0.9705208333333333,1.0000000000000162,5.807651522528435,1.0,736.3328726227162,0.9739583333333333,1.0000000000000162,6.947678282697695
2.0,1.5,2.0,radiator_only,1.0,1723.203004142478,0.9723660714285715,1.0000000000000162,9.362146311139977,1.0,2662.8139730696184,0.9745833333333334,1.0000000000000162,11.310884900422494,1.0,3503.499216314704,0.9773958333333334,1.0000000000000162,13.178027739703921
2.0,2.0,1.0,a10_hybrid,1.0,63.627798994695965,0.9554613095238095,0.7044757575380126,2.839244027330353,1.0,119.9483857758579,0.9612499999999999,0.6770836227301764,3.87399897973152,1.0,194.33153266676328,0.9673958333333333,0.6332660229388536,4.722521939649241
2.0,2.0,1.0,load_throttle,1.0,396.86202355246354,0.9682738095238095,0.5612110297580631,5.270799361423137,1.0,656.9061967779138,0.9725,0.5597884602775861,6.521708048689047,1.0,1167.9004901382439,0.9740625,0.5592802966632158,8.359722225285314
2.0,2.0,1.0,no_control,1.0,1442.4749800907923,0.9722767857142857,1.0000000000000162,8.80317247196869,1.0,2110.1855145797945,0.9747916666666667,1.0000000000000162,10.347878269667968,1.0,3755.6476358042637,0.9772916666666667,1.0000000000000162,13.669518412091783
