rad_scale,transport_scale,storage_scale,mode,stress,n,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,min_Es_p05,min_Pm_p05
24.0,12.0,4.0,no_control,combined_harsh,64,1.0,0.0,63.42611611642535,59.42931970715415,91.29369552133794,94.76294476417968,0.966875,1.0000000000000162,3.876979334043931,0.62,0.65
24.0,12.0,4.0,no_control,combined_moderate,64,1.0,0.0,35.34441338112707,33.91552046386157,55.87840367762531,58.0000689278891,0.9632942708333334,1.0000000000000162,3.2913097755661895,0.72,0.72
24.0,12.0,4.0,no_control,eclipse_transition,64,1.0,0.0,11.067122955490005,9.999198904285915,19.783581591360683,22.117582404395797,0.957734375,1.0000000000000162,1.923011100448621,0.86,0.84
24.0,12.0,4.0,no_control,nominal,64,1.0,0.0,10.13638278608557,10.085113195343087,15.863047821768964,16.586323609718924,0.9561458333333333,1.0000000000000162,1.842404161592323,0.86,0.84
24.0,12.0,4.0,no_control,power_shortage,64,1.0,0.0,12.944731351955214,13.139148866129105,21.910509794924263,24.370484533027124,0.9604166666666667,1.0000000000000162,1.9329682065997387,0.86,0.84
24.0,12.0,4.0,no_control,radiator_degradation,64,1.0,0.0,12.729020654411471,12.13429222741993,20.009808675876084,21.072864706777224,0.9566536458333335,1.0000000000000162,1.9489761109097858,0.86,0.84
24.0,12.0,4.0,no_control,solar_heating,64,1.0,0.0,12.00358116860999,11.192172290219265,20.66088662239172,23.146802619674467,0.9587109375,1.0000000000000162,1.9268636524774474,0.86,0.84
24.0,12.0,4.0,no_control,storage_saturation,64,1.0,0.0,22.192166923855808,21.43420712579462,36.69047087379712,39.01868507982691,0.9554557291666668,1.0000000000000162,3.0803474832400055,0.46,0.84
24.0,12.0,4.0,pump_radiator,burst_heat,64,1.0,0.0,0.6509777668455394,0.5705932344499276,1.2855164902070304,1.4059864741343384,0.28328125,1.0000000000000162,1.4808621145961252,0.86,0.84
24.0,12.0,4.0,pump_radiator,combined_harsh,64,1.0,0.0,2.6341333466463897,2.3177682456775557,5.262996494774717,5.828895678944226,0.8889322916666668,1.0000000000000162,1.7503565782329777,0.62,0.5357792980531764
24.0,12.0,4.0,pump_radiator,combined_moderate,64,1.0,0.0,0.7047615689264722,0.6017181560553437,1.4168034517318815,1.5706818050634261,0.5636197916666666,1.0000000000000162,1.4496059642363608,0.72,0.72
24.0,12.0,4.0,pump_radiator,eclipse_transition,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000162,0.9589952737274656,0.86,0.84
24.0,12.0,4.0,pump_radiator,nominal,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000162,0.9588268405558151,0.86,0.84
24.0,12.0,4.0,pump_radiator,power_shortage,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000162,0.9755232607742371,0.86,0.7993529820763163
24.0,12.0,4.0,pump_radiator,radiator_degradation,64,0.234375,0.0,0.00431826846768347,0.0,0.03720930618194983,0.051047896148895405,0.2051953125,1.0000000000000162,1.0322287439564533,0.86,0.84
24.0,12.0,4.0,pump_radiator,solar_heating,64,0.03125,0.0,0.00024329533012582198,0.0,0.00024329533012582198,0.00024329533012582198,0.027981770833333332,1.0000000000000162,0.9690087868603302,0.86,0.84
24.0,12.0,4.0,pump_radiator,storage_saturation,64,1.0,0.0,0.33945281592746046,0.3024075269187865,0.7080863966218551,0.7620180119887631,0.18859374999999998,1.0000000000000162,1.3799275873525054,0.46,0.84
