condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
sensor_delay_0p5,out_of_sample,a10_robust_v3,160,1.0,0.1375,0.0,0.00025505187037436336,0.0,0.0025425075041999173,0.00470434358915269,0.014104166666666668,0.8992194029439118,1.022148228581481,0.88241469585896,0.715005112491,0.22384096240565277,0.611902613264911,0.1375,0.00625,0.0,0.0,0.0,0.0,0.0
sensor_delay_0p5,out_of_sample,pump_radiator,160,1.0,0.99375,0.0,0.4109839472661864,0.3488101680297637,1.1578747750628409,1.3579903802341127,0.43965624999999997,1.0000000000000162,1.4120545560780073,1.2194945607371395,0.763028155148225,0.72,0.5871896221166579,0.99375,0.96875,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,frontier,a10_full,32,1.0,1.0,0.0,0.023415388136438564,0.02032553170403737,0.06305423544230787,0.06740204388050466,0.276796875,0.908307250678319,1.1766068993279715,0.9257196940098639,0.7055350461774493,0.21416901209898884,0.72,1.0,0.09375,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,frontier,a10_predictive,32,1.0,0.375,0.0,0.0015223983517745417,0.0,0.008297574229978427,0.009971906887613964,0.04861979166666666,0.9094350274005832,1.051872929722959,0.9016890017572682,0.7045011621592795,0.23234210762208268,0.72,0.375,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,frontier,a10_robust_v3,32,1.0,0.1875,0.0,9.301715349436757e-05,0.0,0.0006929949850618367,0.0008960935392585219,0.01830729166666667,0.8547869124121128,1.0194142739116097,0.8745069839387085,0.6951634345066215,0.22359866701050762,0.72,0.1875,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,frontier,pump_radiator,32,1.0,1.0,0.0,0.6858620609662546,0.59959253358308,1.4738283942539885,1.714343926198623,0.5253125000000001,1.0000000000000162,1.4599394551378815,1.259599188943393,0.7290111927753955,0.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,harsh,a10_full,32,1.0,1.0,0.0,0.2599818035360357,0.2471055358228857,0.36898760547329834,0.4149849088043849,0.34283854166666666,0.8607131320500618,1.6053408820297062,1.1686495401684365,0.8369574960240337,0.17960821330483967,0.5421518013594593,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,harsh,a10_predictive,32,1.0,1.0,0.0,0.1000748784175702,0.08819917194144006,0.2201178209141766,0.23186007103155626,0.212890625,0.8465320302855075,1.2307862125434548,1.0358566592837537,0.7972127795823573,0.18757317581559438,0.5769176387909143,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,harsh,a10_robust_v3,32,1.0,1.0,0.75,0.0583700929535082,0.03756608396546034,0.18844411876219067,0.19336652272738558,0.16539062499999999,0.7977538173747625,1.2199549368031382,1.0328149630908097,0.7841972953374706,0.17955459324399498,0.47111146964988504,1.0,0.875,0.0,0.0,0.0,0.0,0.75
sensor_delay_1p0,harsh,pump_radiator,32,1.0,1.0,0.0,3.200651577922557,3.151608726867461,5.3703492048555574,5.789223742802019,0.9552864583333333,1.0000000000000162,1.7865954999111557,1.5185152965190631,0.8298854618727021,0.62,0.5353124595879772,1.0,1.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,manageable,a10_full,224,1.0,0.90625,0.0,0.013340890185591304,0.004735411989162195,0.06075169580335195,0.07426099907340225,0.15106770833333336,0.9384793227446165,1.293877890569299,0.9681168715888863,0.682406195686301,0.22148806643279662,0.84,0.90625,0.10267857142857142,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,manageable,a10_predictive,224,1.0,0.08482142857142858,0.0,0.00031405993621381404,0.0,0.00031405993621381404,0.005799610488504959,0.011655505952380952,0.9494447520551142,1.0162160763148336,0.8453509313183977,0.6477094631010291,0.23310318480961292,0.84,0.08482142857142858,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,manageable,a10_robust_v3,224,1.0,0.013392857142857142,0.0,3.627098419306128e-05,0.0,3.627098419306128e-05,3.627098419306128e-05,0.0016183035714285713,0.896489220181793,0.9676903366345292,0.8129847402170582,0.6337518913945502,0.22620058744682883,0.84,0.013392857142857142,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,manageable,pump_radiator,224,1.0,0.9955357142857143,0.0,0.16353021617170546,0.012128511130456977,0.8639827845936427,1.0210175204968281,0.1321577380952381,1.0000000000000162,1.399137743005407,1.2078441755588487,0.6792819794230681,0.46,0.84,0.9955357142857143,0.5446428571428571,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,out_of_sample,a10_full,160,1.0,1.0,0.0,0.02074876305193414,0.012999905266666306,0.06905532433343042,0.08451040060055327,0.18895833333333334,0.9193083708962426,1.252862619262295,0.9629134623089959,0.7405932720120378,0.2138271529282557,0.630081901018234,1.0,0.21875,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,out_of_sample,a10_predictive,160,1.0,0.1625,0.0,0.0008323286120371611,0.0,0.008233390085530128,0.0150083551065184,0.02561458333333333,0.9216785131325462,1.0360040287692307,0.8923869486312321,0.7319632456026137,0.22390639186480324,0.6679459538360066,0.1625,0.0125,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,out_of_sample,a10_robust_v3,160,1.0,0.01875,0.0,1.1394171685787179e-05,0.0,1.1394171685787179e-05,1.1394171685787179e-05,0.0018958333333333334,0.8666866668886577,0.9849746259632554,0.8491549409186562,0.7069132594877833,0.21390117584057966,0.5518040759666285,0.01875,0.0,0.0,0.0,0.0,0.0,0.0
sensor_delay_1p0,out_of_sample,pump_radiator,160,1.0,1.0,0.0,0.4109001879196505,0.3717792122042268,1.0744820216534983,1.1973123244281156,0.4553593749999999,1.0000000000000162,1.417279439975856,1.2264367134141996,0.7584830423480695,0.72,0.5989282104052861,1.0,0.98125,0.0,0.0,0.0,0.0,0.0
