condition,stress_family,mode,n,finite_rate,failure_rate,throughput_failure_rate,mean_V,median_V,CVaR90_V,CVaR95_V,mean_unsafe_fraction,mean_Y_final,max_Tc_p95,max_Tp_p95,max_Tr_p95,min_Es_p05,min_Pm_p05,fail_Tc_rate,fail_Tp_rate,fail_Tr_rate,fail_Es_rate,fail_Pm_rate,fail_G_rate,fail_Y_rate
baseline,frontier,a10_full,32,1.0,0.46875,0.0,0.0010155142376535237,0.0,0.005473116955558115,0.006592870107739584,0.054765625,0.9070692326840906,1.0454005425691852,0.8938002718571497,0.7035549103951908,0.2246101384600637,0.72,0.46875,0.0,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_no_load,32,1.0,0.6875,0.0,0.009311854550945412,0.001713354376614374,0.039213588857020296,0.046480777804866,0.09351562499999999,1.0000000000000162,1.1153972192835395,0.9510623971633239,0.7257030621721781,0.20762909517891318,0.72,0.6875,0.21875,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_no_store,32,1.0,0.625,0.0,0.007189500728575632,0.00023516776929068914,0.03888514408005223,0.05585466996001194,0.08687500000000001,0.9205728695776957,1.0962214148565406,0.9486818319090708,0.7151803498319254,0.72,0.72,0.625,0.15625,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_no_valve,32,1.0,1.0,0.0,0.19393298548306043,0.18807721968066055,0.3507536142675115,0.3833203785371363,0.21486979166666664,0.8556004668623275,1.2653334285775752,1.1250399492398913,0.6825325192946315,0.18378426037036716,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,frontier,a10_v1,32,1.0,0.53125,0.53125,0.0014360383292183103,5.6054675344563376e-05,0.008492378908405079,0.011805680088274005,0.065703125,0.8020697271186914,1.0561090904574058,0.8959251878527221,0.6870266974781348,0.1992492811529758,0.72,0.53125,0.03125,0.0,0.0,0.0,0.0,0.53125
baseline,frontier,no_control,32,1.0,1.0,0.0,39.247877793708106,37.7159276679869,56.31823656629997,60.18780867409218,0.965234375,1.0000000000000162,3.2716805690008877,1.6021744210716553,0.818924327334638,0.72,0.72,1.0,1.0,0.0,0.0,0.0,1.0,0.0
baseline,frontier,pump_radiator,32,1.0,1.0,0.0,0.6344072149308106,0.5708865514546565,1.3422883410069046,1.6086576173505291,0.5113281249999999,1.0000000000000162,1.4362641310539603,1.2508788470000858,0.7063996555453889,0.72,0.72,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_full,32,1.0,1.0,0.0,0.09598391871947332,0.08859829539024376,0.20159845507586305,0.2136840513944328,0.1971875,0.8471444065464646,1.2269599298040346,1.0273092987734262,0.7884192834863201,0.18352980602927332,0.5708695138519227,1.0,0.9375,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_no_load,32,1.0,1.0,0.0,0.17928647236505854,0.16901543919297327,0.3011538716941259,0.3198329505372939,0.2741927083333333,1.0000000000000162,1.2628636047163002,1.0585948144148618,0.8027996662518526,0.17866700863556653,0.5286516121986973,1.0,0.96875,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_no_store,32,1.0,1.0,0.0,0.178657853905595,0.17177570888027663,0.38727812625660546,0.43869444370199207,0.2733333333333333,0.8976287668359729,1.2747710636268823,1.0851781021738744,0.804868545941596,0.62,0.5188219575985862,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,harsh,a10_no_valve,32,1.0,1.0,0.65625,1.0643823883949222,1.0215369130263952,1.8808953834561062,2.2312101707026377,0.4774479166666667,0.7961467484523218,1.5151648783326255,1.3412833397797033,0.7557616608342287,0.15651958759625473,0.4661221510435411,1.0,1.0,0.0,0.0,0.0,0.0,0.65625
baseline,harsh,a10_v1,32,1.0,1.0,1.0,0.047011317791549816,0.042947053289025164,0.08805617209745431,0.09526252915482562,0.201640625,0.7187690885432088,1.1542769030450306,0.9945850852827997,0.7635560572700261,0.17377979560954113,0.6055696417948485,1.0,0.96875,0.0,0.0,0.0,0.0,1.0
baseline,harsh,no_control,32,1.0,1.0,0.0,68.24185622167681,66.55234988255236,100.70877200337007,110.54903102225535,0.9678385416666666,1.0000000000000162,4.026595049057163,1.8894756504717751,0.9215531226266166,0.62,0.65,1.0,1.0,0.78125,0.0,0.0,1.0,0.0
baseline,harsh,pump_radiator,32,1.0,1.0,0.0,3.074314151074133,2.6842033372859895,5.867787894674795,6.7802324800621445,0.9146354166666667,1.0000000000000162,1.771690046032936,1.5365250455135473,0.819021695946116,0.62,0.528275105748289,1.0,1.0,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_full,224,1.0,0.049107142857142856,0.0,0.0002493134264007124,0.0,0.0002493134264007124,0.0002493134264007124,0.005275297619047619,0.9485241174776208,0.9988513033204101,0.8439943203635879,0.6471486738550062,0.23098272022683272,0.84,0.049107142857142856,0.0,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_no_load,224,1.0,0.14732142857142858,0.0,0.0016194511219868606,0.0,0.015429919158744802,0.02574037336482636,0.01978794642857143,1.0000000000000162,1.0588956059047443,0.8826503615441216,0.6615918803988082,0.22326385927040077,0.84,0.14732142857142858,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_no_store,224,1.0,0.10714285714285714,0.0,0.0011116985387029752,0.0,0.010826930164774911,0.01882130854073365,0.01484375,0.9467878807413885,1.0470349155456573,0.8888303339807392,0.663967060286407,0.46,0.84,0.10714285714285714,0.008928571428571428,0.0,0.0,0.0,0.0,0.0
baseline,manageable,a10_no_valve,224,1.0,0.2857142857142857,0.0,0.042063322913751734,0.0,0.28976694397668906,0.3787187095971059,0.04622767857142857,0.921305991038831,1.2506992761359028,1.0996456662578658,0.6265789576814704,0.1966171698764179,0.84,0.2857142857142857,0.2767857142857143,0.0,0.0,0.0,0.0,0.0
